fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,H_Distance,Year,Month,Date,Day of Week,Hour
8.1,-73.97911389069507,40.754604923692256,-73.98651067306635,40.757173097895105,4.0,0.6853582508470221,2009,10,30,4,18
5.7,-73.967598,40.756242,-73.953277,40.76833,1.0,1.805947197253465,2010,1,17,6,22
18.1,-74.008134,40.748631,-73.952349,40.780512,2.0,5.885549923608786,2009,12,6,6,11
10.9,-73.95394,40.781298,-73.994423,40.75014,5.0,4.86079978263783,2010,6,30,2,6
8.9,-73.939093,40.805102000000005,-73.956073,40.771995000000004,5.0,3.9491422551567377,2011,4,4,0,18
13.5,-73.981627,40.78042,-74.008465,40.734012,2.0,5.633736517274284,2014,3,3,0,23
5.0,-74.00269,40.739438,-73.994579,40.75057,2.0,1.4138963953298673,2014,5,19,0,20
5.3,-73.958749,40.781019,-73.945876,40.778165,1.0,1.129407587498148,2011,12,7,2,19
7.7,-73.98779,40.721226,-73.992425,40.735723,1.0,1.6586329450053134,2012,6,17,6,2
9.0,-73.969465,40.797979999999995,-73.982315,40.776767,1.0,2.595036623637142,2013,1,1,1,14
16.1,-73.988568,40.732096999999996,-73.957498,40.742657,1.0,2.869044388004927,2011,10,8,5,0
4.9,-73.966597,40.794345,-73.965682,40.803808000000004,2.0,1.0550526397588678,2012,7,30,0,16
5.5,-73.999432,40.749066,-73.995077,40.738264,1.0,1.2559119633216003,2012,9,9,6,10
57.33,-73.781127,40.645007,-73.981802,40.762515,1.0,21.374787667504716,2013,6,14,4,17
8.5,-73.95660600000001,40.771111,-73.977111,40.776811,3.0,1.8393173683773558,2014,2,28,4,22
9.5,-73.981932,40.777668,-73.96005799999999,40.809688,1.0,4.008445012880948,2014,6,10,1,14
7.5,-73.95310211,40.7887001,-73.95677948,40.80590439,1.0,1.937912548259721,2015,3,29,6,13
6.9,-73.98243199999999,40.745746999999994,-73.98243199999999,40.745746999999994,1.0,2.8205128205128207,2009,12,14,0,12
7.5,-73.99199499999999,40.74499,-73.986237,40.729637,2.0,1.774767970890249,2013,9,21,5,2
8.1,-73.988988,40.777013000000004,-73.997445,40.760155,1.0,2.0052591391332273,2009,8,31,0,10
5.7,-73.966612,40.759278,-73.975773,40.755462,1.0,0.8805873849400679,2012,6,26,1,13
14.1,-73.987365,40.738572,-73.97721800000001,40.775352000000005,1.0,4.178098389785846,2010,1,21,3,8
5.7,-73.989807,40.74123,-73.99391700000001,40.726492,1.0,1.6749802485626637,2011,7,21,3,15
7.0,-73.95906,40.781061,-73.96206,40.768603999999996,1.0,1.4080023643892887,2013,11,6,2,11
12.0,-73.985652,40.722120000000004,-73.970955,40.751952,1.0,3.5407527336612734,2014,2,9,6,2
11.5,-73.95511627,40.76898956,-73.98423767,40.74843979,1.0,3.352243495776145,2015,4,18,5,8
12.1,-73.870936,40.773703000000005,-73.91426899999999,40.753681,1.0,4.274986585829393,2010,3,27,5,22
26.67,-73.958063,40.760414000000004,-73.86144300000001,40.768181,1.0,8.182968803788896,2010,6,15,1,13
4.5,-73.98674,40.755362,-73.995713,40.764137,1.0,1.2341878314295944,2010,9,13,0,9
10.1,-73.98455600000001,40.742882,-73.95908100000001,40.763551,1.0,3.14432372285946,2011,4,4,0,20
7.7,-73.98101899999999,40.781874,-73.98199699999999,40.756597,1.0,2.8118805914837504,2011,5,8,6,10
19.0,-73.97402,40.762828000000006,-73.940839,40.726467,1.0,4.9153702640663095,2014,8,21,3,10
14.0,-73.98859399999999,40.753364000000005,-73.989319,40.723218,1.0,3.3526387493357275,2013,10,31,3,11
5.0,-73.987888,40.721047999999996,-73.983132,40.731187,1.0,1.1965220144024107,2013,11,15,4,1
43.5,-73.98020935,40.78373337,-74.01134491,40.64415741,1.0,15.740429349817985,2015,5,10,6,22
8.0,-74.01072693,40.71009064,-73.99810028,40.72290039,1.0,1.7780094267992281,2015,6,20,5,9
8.7,-73.97798399999999,40.754546000000005,-73.958947,40.779092999999996,4.0,3.165517180995833,2009,3,13,4,17
3.7,-73.970892,40.755915,-73.966747,40.760517,1.0,0.6194689062443588,2011,1,27,3,21
20.5,-73.965723,40.758641,-73.93782399999999,40.855636,1.0,11.03800118887186,2011,11,24,3,1
34.0,-73.97489929,40.75109482,-73.90854645,40.8818779,3.0,15.577566533444694,2015,6,2,1,23
52.83,-73.87305450000001,40.774086,-73.98272705,40.77149582,1.0,9.23985071890572,2015,3,19,3,12
6.1,-73.978945,40.767070000000004,-73.977897,40.783568,1.0,1.8366152096768837,2009,7,16,3,22
8.5,-73.976877,40.759192,-73.991685,40.74981,1.0,1.626067213690552,2013,6,22,5,13
20.0,-73.89317700000001,40.790756,-73.892578,40.788483,1.0,0.2577277049513785,2014,3,10,0,19
10.5,-73.985881,40.7383,-73.96499,40.775237,1.0,4.468268761987979,2010,5,28,4,8
26.5,-73.776747,40.645265,-73.81380300000001,40.709035,1.0,7.748933934719189,2012,3,10,5,22
8.0,-73.96178436,40.7595787,-73.97894287,40.7726059,4.0,2.0460833349369336,2015,6,1,0,21
10.6,-73.994279,40.690409,-74.016739,40.709063,1.0,2.8084512022350787,2009,1,26,0,0
4.5,-73.965372,40.759256,-73.97487,40.752373,1.0,1.1071560405746261,2010,9,21,1,7
9.7,-73.977829,40.788979,-73.967935,40.760508,1.0,3.2736214429468427,2011,3,9,2,22
20.5,-73.96861899999999,40.766432,-74.00855899999999,40.704591,1.0,7.655674012815039,2011,12,5,0,8
9.3,-73.982229,40.731821999999994,-73.980239,40.760162,1.0,3.155720234067571,2012,1,6,4,10
18.5,-74.005385,40.707002,-73.992793,40.750741999999995,1.0,4.9780602083612,2014,5,25,6,21
5.0,-73.98275100000001,40.762738,-73.97835400000001,40.764564,2.0,0.4223266062722302,2014,4,27,6,21
34.0,-73.863506,40.769985,-73.97582,40.765446000000004,1.0,9.471972106842157,2009,8,3,0,8
23.5,-73.992028,40.75497,-73.912663,40.780157,1.0,7.246794088431769,2012,11,8,3,20
4.5,-73.980909,40.774584999999995,-73.98136,40.779419,3.0,0.5388560982819317,2009,12,11,4,15
8.0,-73.985217,40.742177000000005,-73.99998000000001,40.726917,1.0,2.103924559597228,2013,12,7,5,13
26.5,-73.977765,40.766177,-73.977982,40.766937,5.0,0.08646155561820605,2010,2,27,5,20
5.5,-74.00482199999999,40.741812,-74.007312,40.733577000000004,2.0,0.9394149138720207,2014,12,24,2,11
6.1,-73.98795,40.757852,-73.988227,40.749963,1.0,0.8775270210950514,2009,3,23,0,20
4.9,-73.970442,40.764695,-73.961907,40.765392,4.0,0.7229695681696141,2010,3,23,1,17
5.3,-73.993085,40.752002000000005,-73.980337,40.764829999999996,1.0,1.7853628974921514,2010,1,26,1,14
8.1,-73.99096999999999,40.742158,-73.977728,40.726729999999996,1.0,2.0464240681509995,2011,7,5,1,14
20.33,-73.994718,40.750306,-73.95051099999999,40.728566,1.0,4.4402046371952,2013,4,1,0,0
4.5,-73.955282,40.768865000000005,-73.949683,40.776472,1.0,0.9683884765541321,2013,6,28,4,20
7.0,-74.002792,40.760515000000005,-74.00441500000001,40.741973,1.0,2.0663040790198783,2014,5,12,0,12
7.7,-73.987145,40.722568,-74.005402,40.739583,1.0,2.4384717707920522,2009,7,11,5,12
7.3,-73.990575,40.746117,-74.003227,40.751447,1.0,1.219494448913575,2009,10,16,4,10
33.07,-73.862764,40.769064,-73.984033,40.752842,2.0,10.371758036267662,2010,6,9,2,14
36.5,-73.873068,40.774183,-73.978847,40.762062,5.0,9.009499953953995,2011,5,4,2,13
5.0,-73.99436,40.72039,-73.98577,40.723040000000005,2.0,0.7815813931216831,2014,1,1,2,5
23.5,-73.958585,40.775615,-74.00048000000001,40.737611,1.0,5.505458236813878,2014,6,25,2,17
6.1,-73.97985,40.786315,-73.985068,40.774133,1.0,1.4240459579879947,2012,5,9,2,15
11.0,-73.956597,40.777432,-73.980035,40.763175,1.0,2.5315796243246806,2013,1,12,5,18
11.3,-73.975868,40.790141999999996,-74.006695,40.751278000000006,5.0,5.041257891560795,2009,9,20,6,11
8.1,-73.990397,40.75103,-73.981137,40.764718,1.0,1.7102366751766587,2009,11,15,6,19
8.9,-74.000763,40.729744000000004,-73.974662,40.749159000000006,3.0,3.081616155372925,2010,3,28,6,22
4.5,-73.99784,40.68295,-73.980198,40.676842,1.0,1.6353837547758527,2011,2,19,5,22
11.0,-73.978836,40.764745,-73.984774,40.745978,1.0,2.1458973467366147,2013,1,31,3,19
8.5,-73.98559139,40.748333126,-73.98390508099999,40.75392940700001,1.0,0.6382848634617685,2013,7,4,3,16
8.1,-73.978916,40.78712,-73.957307,40.783588,1.0,1.861225687073349,2010,1,15,4,11
6.9,-73.996268,40.738123,-73.98238,40.73617,1.0,1.1900961752580521,2010,9,19,6,15
6.0,-73.971462,40.761332,-73.980797,40.768002,1.0,1.0808133692307926,2013,11,19,1,22
5.3,-73.988927,40.760222999999996,-73.991474,40.750591,1.0,1.09230471894383,2009,4,27,0,20
6.1,-73.980068,40.743103000000005,-73.99118100000001,40.750228,1.0,1.2264213554001009,2011,11,27,6,0
9.5,-73.995776,40.748921,-73.96882099999999,40.764390999999996,2.0,2.8484583505868657,2012,11,10,5,0
11.5,-73.97941,40.766107,-74.003015,40.750522,1.0,2.637429429763827,2013,12,18,2,9
17.0,-74.01294708,40.70524216,-73.98070526,40.74221420000001,6.0,4.927826282103439,2015,3,14,5,9
5.3,-73.978002,40.778607,-73.970662,40.788625,1.0,1.2738907343646582,2009,7,30,3,14
10.0,-73.99588299999999,40.743784999999995,-73.990057,40.767137,1.0,2.6425874606548048,2013,6,11,1,16
15.5,-73.957675,40.717887,-73.942583,40.686397,1.0,3.7254874395581137,2014,12,8,0,1
6.9,-73.977757,40.762991,-73.983801,40.779517999999996,1.0,1.906897444950615,2010,6,11,4,17
18.1,-73.986592,40.761807,-74.01065899999999,40.704133,1.0,6.7260319477369785,2011,5,1,6,12
15.5,-73.99411774,40.75117874,-73.97511292,40.75645828,1.0,1.7050735440024258,2015,5,21,3,9
10.1,-73.982334,40.722411,-73.964907,40.755644000000004,1.0,3.9763418339990046,2012,2,3,4,1
21.5,-73.955235,40.773077,-74.00795500000001,40.71711,6.0,7.645530483618401,2013,3,22,4,19
8.5,-73.99413,40.76668,-73.98861,40.75705,1.0,1.167376033111053,2014,10,4,5,20
7.3,-73.988883,40.73405,-73.992385,40.724841999999995,1.0,1.065558329285508,2012,8,12,6,16
2.5,-73.9586157,40.7223853,-73.9476959,40.7250064,1.0,0.96527102573595,2014,5,29,3,5
8.5,-73.958118,40.773086,-73.94694100000001,40.779994,1.0,1.2148190147622024,2014,9,16,1,15
6.1,-73.970447,40.75779,-73.969687,40.769923,5.0,1.3506455443553098,2010,7,25,6,9
14.1,-73.98109699999999,40.764483,-73.99185,40.722037,1.0,4.80593071429093,2012,2,25,5,19
6.0,-73.9742,40.762693,-73.979824,40.755547,1.0,0.9250761946809242,2013,12,30,0,15
8.5,-73.958823,40.783588,-73.978697,40.777533,1.0,1.8037351344654289,2014,12,5,4,13
8.0,-73.9879303,40.72850037,-74.00728607,40.72747803,1.0,1.63497580606573,2015,5,4,0,9
5.3,-73.971913,40.75925,-73.962905,40.77216,1.0,1.6236555901861256,2012,4,25,2,16
10.5,-73.978389,40.757757,-73.98044200000001,40.733626,1.0,2.688812826105342,2014,1,6,0,19
5.5,-73.97077942,40.75881577,-73.97015381,40.74894333,1.0,1.0990293286027526,2015,2,20,4,7
13.0,-73.988828349,40.744698805,-73.97844172,40.759752238,1.0,1.8887292887382605,2012,11,15,3,8
8.5,-73.99476,40.765584999999994,-73.996026,40.758697999999995,1.0,0.7731867266458047,2014,4,29,1,9
6.1,-73.953316,40.767588,-73.97152700000001,40.757498999999996,1.0,1.9002499354384657,2010,11,26,4,16
12.9,-73.975224,40.765201,-73.998754,40.728,1.0,4.586969909959882,2010,12,26,6,11
10.0,-73.979022,40.777667,-73.992172,40.721555,5.0,6.336938984893101,2014,2,1,5,21
8.5,-74.00554699999999,40.745687,-74.011247,40.728733,6.0,1.9454074450400332,2014,7,8,1,20
4.9,-73.954665,40.773395,-73.94686,40.776092999999996,1.0,0.7224618068239568,2010,4,15,3,18
6.0,-73.964483,40.764431,-73.956576,40.779852000000005,1.0,1.8394754543038152,2012,9,26,2,13
5.0,-73.98214,40.772705,-73.988691,40.774325,1.0,0.5803101675340612,2014,1,10,4,8
12.0,-73.844904,40.736318,-73.844904,40.736318,1.0,6.089743589743589,2014,3,12,2,18
13.5,-73.98265,40.753748,-74.00793,40.741921999999995,1.0,2.5028697393471,2013,3,2,5,15
33.83,-73.97330475,40.7563858,-73.87244415,40.77430725,1.0,8.72489502675336,2015,3,11,2,14
25.7,-73.991729,40.760501,-73.861246,40.767619,1.0,11.01768699052536,2009,9,2,2,5
13.7,-73.99212800000001,40.739535,-73.95814,40.768797,3.0,4.333959931547988,2010,5,21,4,8
10.5,-73.997265,40.719963,-73.994268,40.754212,1.0,3.81667708583467,2011,10,16,6,22
5.7,-73.95387099999999,40.766331,-73.96246500000001,40.774757,1.0,1.1838895630150963,2012,3,7,2,11
9.0,-73.993372,40.736177000000005,-73.978277,40.75786,2.0,2.725826492034487,2013,8,24,5,17
22.5,-73.98071,40.782635,-74.00204000000001,40.719425,1.0,7.254652820792754,2014,2,6,3,11
7.5,-73.954463,40.769887,-73.96162700000001,40.77936,1.0,1.2138614148002291,2014,2,6,3,11
14.1,-73.992131,40.724066,-73.98057,40.762877,1.0,4.424125996644092,2011,4,20,2,18
9.3,-73.97210799999999,40.759308000000004,-73.999263,40.761322,1.0,2.298049153392973,2012,5,3,3,21
4.0,-73.99036600000001,40.757343,-73.985373,40.760604,1.0,0.5552818100765259,2014,2,22,5,18
5.5,-73.99223,40.725887,-73.993782,40.735277,1.0,1.052278157881444,2014,10,3,4,16
9.3,-73.975782,40.74727,-73.96611,40.762933000000004,1.0,1.9227680892429604,2009,5,18,0,12
7.3,-73.999627,40.743547,-73.98926999999999,40.756862,2.0,1.7184928199914187,2010,6,26,5,9
4.5,-73.988446,40.770843,-73.985985,40.777708000000004,1.0,0.7909825361030464,2013,6,20,3,12
5.7,-73.966422,40.767587,-73.973363,40.75827,2.0,1.1895519743312866,2010,4,10,5,16
8.0,-74.005382,40.749044,-73.99412,40.761185,1.0,1.6499713575156443,2014,11,15,5,13
20.5,-74.01159668,40.70290756,-73.972229,40.76314545,2.0,7.474501836652202,2015,5,20,2,20
9.3,-73.9927,40.7372,-73.9683,40.7624,1.0,3.475125110369624,2011,10,16,6,11
8.5,-73.990387,40.73118,-74.0021,40.70805,2.0,2.754864893395962,2011,10,21,4,8
8.1,-73.990138,40.740232,-73.99523,40.718407,1.0,2.4644677910553625,2012,3,24,5,22
5.0,-73.98061700000001,40.74487,-73.98711,40.749577,5.0,0.7570500293624768,2013,12,9,0,9
5.3,-73.99201,40.755538,-73.99795999999999,40.755995,5.0,0.503738623191571,2009,1,16,4,5
5.3,-73.988323,40.722913,-74.002315,40.729572,1.0,1.3922891044917576,2010,4,21,2,13
6.9,-73.982628,40.771032,-73.984127,40.748062,2.0,2.557265975728275,2011,7,1,4,8
8.5,-73.948403,40.782579999999996,-73.968905,40.787675,1.0,1.8167176849739728,2014,10,21,1,7
6.5,-73.975256,40.756147,-73.960543,40.775509,1.0,2.484061822331961,2012,7,2,0,8
29.0,-74.00324,40.733577000000004,-73.94855,40.723341999999995,1.0,4.746882571005314,2012,9,15,5,2
21.0,-73.978553,40.766717,-74.016195,40.711052,6.0,6.954832458336035,2014,1,29,2,22
14.5,-73.94704300000001,40.780107,-73.989034,40.751587,2.0,4.750043772961296,2009,1,2,4,10
32.9,-73.982762,40.769003000000005,-73.87262,40.774533,1.0,9.295396195281581,2009,9,12,5,10
6.1,-73.97829200000001,40.782962,-73.961085,40.806684000000004,1.0,3.0093101879688935,2011,5,17,1,7
13.0,-73.985802,40.777477000000005,-73.987414,40.754369,1.0,2.5730762298997454,2013,11,7,3,10
15.0,-73.9942,40.751005,-73.97559,40.759188,1.0,1.8124863108563378,2014,7,11,4,12
4.9,-73.968848,40.759128999999994,-73.976118,40.765747,1.0,0.957304395648089,2010,2,3,2,14
8.9,-73.981872,40.760252,-74.00223199999999,40.740567,5.0,2.7807554118146602,2010,11,11,3,21
8.1,-73.993127,40.736777000000004,-74.010699,40.720116,1.0,2.3716376961407013,2012,4,5,3,20
6.0,-73.986575,40.75505,-73.980971,40.765857000000004,1.0,1.2910538033090868,2013,4,30,1,16
57.33,-73.79025,40.643705,-74.00227,40.734542,1.0,20.532558046969204,2014,5,12,0,23
8.0,-73.974292,40.793455,-73.978205,40.778271999999994,1.0,1.7201153993419247,2014,5,20,1,13
8.5,-73.959937,40.780397,-73.974948,40.798193,1.0,2.347932348037232,2009,11,28,5,17
8.9,-73.976061,40.758179999999996,-73.948436,40.78255,1.0,3.5714151962635534,2010,1,31,6,15
10.5,-73.96500999999999,40.769925,-73.968125,40.778048,5.0,0.9405529048303227,2010,8,6,4,9
10.1,-74.010347,40.720153,-73.99492,40.769032,2.0,5.588320880416046,2010,9,8,2,15
49.8,-73.983851,40.761851,-73.783129,40.643785,3.0,21.416092063876288,2011,11,15,1,13
5.0,-73.98371124,40.74961853,-73.99261475,40.74286652,1.0,1.061254280720781,2015,2,1,6,17
6.0,-73.95761871,40.76677322,-73.95582581,40.77876663,1.0,1.3421252108146613,2015,2,16,0,17
13.3,-73.99771,40.756485,-73.98751800000001,40.721337,2.0,4.0014992634191575,2010,2,26,4,23
7.0,-73.97834778,40.76491165,-73.98352814,40.76810837,1.0,0.5627468737146815,2015,4,9,3,7
10.5,-73.99973299999999,40.73322,-73.985659,40.759156,2.0,3.1181538173577583,2012,3,28,2,13
56.8,-73.978817,40.761517,-73.78925500000001,40.642677,1.0,20.735743766743983,2012,12,21,4,13
14.5,-73.984045,40.748432,-74.00975799999999,40.722695,1.0,3.5893746384886374,2013,12,4,2,18
11.3,-74.005448,40.725823,-74.005942,40.725048,2.0,0.09570401276354562,2010,11,25,3,22
6.5,-73.970799,40.751642,-73.980333,40.748303,1.0,0.8847879573287583,2011,1,14,4,17
5.7,-73.99171,40.731902000000005,-73.97907,40.745213,1.0,1.8234164380614708,2011,6,2,3,14
13.0,-73.961407,40.716362,-73.994242,40.694846999999996,1.0,3.658413365208605,2013,5,2,3,1
18.5,-73.980992,40.744531,-73.94847800000001,40.778086,1.0,4.628221921471295,2011,11,10,3,0
14.1,-73.957312,40.776963,-73.990408,40.751271,2.0,3.9913181097668016,2012,6,17,6,18
4.5,-73.952804,40.782491,-73.961038,40.774978000000004,2.0,1.0856267856251502,2010,1,9,5,21
24.0,-73.874483,40.774095,-73.967098,40.711603000000004,1.0,10.448179889646644,2014,7,20,6,11
25.7,-73.979952,40.726656,-73.951914,40.813041,1.0,9.891513420303525,2010,1,16,5,13
3.3,-73.998082,40.741128,-73.993909,40.739391999999995,1.0,0.40108180335663973,2011,8,30,1,10
8.5,-73.954353,40.779059000000004,-73.985525,40.755313,1.0,3.7233596388183567,2012,3,26,0,5
5.3,-74.003192,40.732796,-73.999881,40.719227000000004,1.0,1.5343846600252256,2010,7,31,5,22
4.5,-73.982442,40.742135,-73.99249499999999,40.738278,1.0,0.9493595630346918,2011,6,12,6,1
3.7,-73.987127,40.733377000000004,-73.98135500000001,40.74125,2.0,1.0014436621609961,2009,1,11,6,22
8.1,-73.976809,40.775044,-73.96797600000001,40.762807,1.0,1.5507439489519164,2011,7,26,1,11
16.1,-74.00461,40.716322,-74.003732,40.658428,1.0,6.437944733411547,2010,8,3,1,14
12.9,-73.97974599999999,40.781009000000005,-73.980523,40.738271999999995,1.0,4.752588174796589,2011,5,22,6,0
8.1,-73.989393,40.726380999999996,-73.997417,40.714365,2.0,1.4974938737521126,2011,8,20,5,13
9.5,-73.957788,40.781995,-73.96262,40.764742,1.0,1.9611212048401985,2013,3,14,3,11
23.5,-73.94414499999999,40.702737,-73.913985,40.778459999999995,2.0,8.795060766103871,2014,9,2,1,0
11.0,-73.95822,40.768716999999995,-73.98931400000001,40.739968,1.0,4.132660378532031,2009,3,28,5,20
6.1,-73.984847,40.761632,-73.965846,40.754548,2.0,1.7837483919966974,2011,10,10,0,18
28.0,-73.87093,40.773787,-73.966003,40.755425,1.0,8.263164628807392,2014,7,13,6,11
10.0,-73.99276,40.751162,-73.98098,40.752827,1.0,1.0094104018797918,2014,7,23,2,8
10.1,-73.987997,40.737871999999996,-73.98858299999999,40.757525,1.0,2.185871381696602,2009,4,3,4,11
7.7,-73.982377,40.739743,-73.959688,40.758598,5.0,2.837016477985485,2011,4,30,5,4
8.0,-73.976248,40.760884999999995,-73.991236,40.750376,1.0,1.7202515761525332,2014,3,26,2,22
6.1,-73.95343199999999,40.766765,-73.968447,40.7649,1.0,1.281415047725268,2009,7,16,3,18
20.5,-73.98646,40.751527,-73.95373199999999,40.787725,1.0,4.878219380954467,2012,9,13,3,11
9.5,-74.003197,40.744075,-74.00067,40.726062,1.0,2.0142389775215084,2013,11,19,1,10
7.0,-73.95893000000001,40.763626,-73.973753,40.759813,1.0,1.3184625050649754,2014,2,14,4,5
8.5,-73.98732,40.738957,-74.004458,40.707322,1.0,3.8025926099683414,2011,7,13,2,7
7.5,-73.964127,40.792640999999996,-73.979984,40.782037,2.0,1.7811604705539203,2014,5,30,4,21
11.5,-73.95744324,40.76170349,-73.97323608,40.78707886,1.0,3.1192983983762312,2015,6,22,0,19
7.7,-73.998418,40.735471999999994,-74.01432,40.713072,1.0,2.8283706436510965,2010,4,29,3,8
6.1,-73.978192,40.745775,-73.975422,40.73007,2.0,1.7618419023272072,2011,12,14,2,20
38.5,-73.977473,40.746538,-73.851405,40.689473,2.0,12.375318495256701,2012,9,2,6,23
11.5,-73.98195648,40.76792145,-73.97608948,40.7951889,2.0,3.0719796580955174,2015,5,28,3,11
6.0,-73.980914,40.779513,-73.970524,40.796703,1.0,2.1020820730926904,2012,9,24,0,23
17.0,-74.016361,40.712852000000005,-73.984364,40.729531,1.0,3.2727338735676526,2013,5,2,3,18
7.5,-73.988477,40.739202,-74.001812,40.740582,1.0,1.1339071613390181,2014,8,15,4,21
5.5,-73.97361755,40.78464127,-73.97045135,40.79611969,1.0,1.3038781299287439,2015,5,16,5,11
6.9,-73.979605,40.752025,-73.993742,40.756685,1.0,1.2986413915067687,2011,3,20,6,17
3.0,-73.994313,40.735362,-73.997212,40.73681,1.0,0.2925490323994481,2013,2,15,4,12
63.0,-73.99888100000001,40.734511,-73.97134100000001,40.760929,1.0,3.7431910157959356,2014,3,3,0,19
38.8,-73.97462,40.756921999999996,-73.864002,40.767872,1.0,9.395660179835888,2012,11,30,4,11
6.0,-74.000405,40.71857,-74.00004,40.726592,1.0,0.8925358857296195,2013,3,10,6,4
6.5,-73.980695,40.742047,-73.97293,40.759006,1.0,1.995974782160718,2014,6,18,2,7
14.5,-73.97756700000001,40.778957,-73.991272,40.72782,1.0,5.802177028330961,2014,8,1,4,1
4.1,-73.993962,40.735152,-74.00358,40.732207,1.0,0.8740562733848064,2009,4,10,4,17
13.3,-74.005752,40.717735,-73.962639,40.766952,2.0,6.568310615943374,2010,8,21,5,14
6.0,-74.003502,40.738745,-73.993317,40.752022,3.0,1.7075593226179213,2012,12,8,5,23
6.5,-73.987437,40.738262,-73.975865,40.745940000000004,1.0,1.2958966099855818,2013,1,16,2,16
12.5,-74.00654499999999,40.716519,-73.993427,40.752308,1.0,4.130195461892932,2013,3,25,0,11
21.5,-73.965747,40.771209999999996,-74.005188,40.729157,1.0,5.7362051507106235,2014,5,9,4,12
49.57,-73.78221500000001,40.644271999999994,-73.782217,40.64427,2.0,0.00027916165565601786,2010,10,23,5,18
38.1,-74.00761,40.725875,-73.867393,40.859275,1.0,18.95686652581772,2010,11,13,5,4
